PO:0004511	seed trichome	A trichome that develops from seed coat epidermis.	seed trichome|plant anatomical entity|plant structure|trichome	PO:0004511|PO:0025131|PO:0009011|PO:0000282	false		seed trichome|plant anatomical entity|plant structure|trichome	PO:0004511|PO:0025131|PO:0009011|PO:0000282				
PO:0004512	heartwood	A portion of secondary xylem (PO:0005848) that lacks living secondary xylem parenchyma cells (PO:0004525).	heartwood|plant anatomical entity|plant structure|xylem|portion of vascular tissue|secondary xylem|portion of plant tissue|secondary vascular tissue	PO:0004512|PO:0025131|PO:0009011|PO:0005352|PO:0009015|PO:0005848|PO:0009007|PO:0025409	false		heartwood|plant anatomical entity|plant structure|xylem|portion of vascular tissue|secondary xylem|portion of plant tissue|secondary vascular tissue	PO:0004512|PO:0025131|PO:0009011|PO:0005352|PO:0009015|PO:0005848|PO:0009007|PO:0025409				Heartwood has ceased to function in storage and conduction, and the reserve materials have been removed or converted into heartwood substances. It is generally darker colored than sapwood (PO:0004513) and is found in the center of a shoot axis (PO:0025029) or root (PO:0009005), interior to the sapwood. Heartwood forms at the end of a cell death stage of secondary xylem (PO:0025466).
PO:0028004	branch apex	A shoot axis apex (PO:0000037) that is part of a branch (PO:0025073).	multi-tissue plant structure|plant anatomical entity|plant structure|plant axis|branch apex|shoot axis|plant organ|shoot axis apex	PO:0025496|PO:0025131|PO:0009011|PO:0025004|PO:0028004|PO:0025029|PO:0009008|PO:0000037	false		multi-tissue plant structure|plant anatomical entity|plant structure|plant axis|branch apex|shoot axis|plant organ|shoot axis apex	PO:0025496|PO:0025131|PO:0009011|PO:0025004|PO:0028004|PO:0025029|PO:0009008|PO:0000037				
PO:0028005	gametophyte coma	A collective plant organ structure (PO:0025007) which is a cluster of gametophore branches (PO:0030021) or non-vascular leaves (PO:0025075) at the top of the gametophore axis (PO:0030020), forming a tuft.	gametophyte coma|plant anatomical entity|plant structure|collective plant structure|collective plant organ structure	PO:0028005|PO:0025131|PO:0009011|PO:0025497|PO:0025007	false		gametophyte coma|plant anatomical entity|plant structure|collective plant structure|collective plant organ structure	PO:0028005|PO:0025131|PO:0009011|PO:0025497|PO:0025007				In the moss genus Sphagnum, the gametophore coma is always composed of gametophore branches, but in all other mosses, it is composed of non-vascular leaves.
PO:0004009	silica cell	Cells with deposits of silica in them. One of the two types of short cells in the epidermis of grasses and bamboos. It is usually paired with epidermal cork cell.	shoot epidermal cell|plant anatomical entity|epidermal pavement cell|plant structure|epidermal cell|plant cell|leaf pavement cell|short cell|silica cell|native plant cell	PO:0025165|PO:0025131|PO:0000332|PO:0009011|PO:0004013|PO:0009002|PO:0025212|PO:0004718|PO:0004009|PO:0025606	false		shoot epidermal cell|plant anatomical entity|epidermal pavement cell|plant structure|epidermal cell|plant cell|leaf pavement cell|short cell|silica cell|native plant cell	PO:0025165|PO:0025131|PO:0000332|PO:0009011|PO:0004013|PO:0009002|PO:0025212|PO:0004718|PO:0004009|PO:0025606				One of two types of short cells in the epidermis of grasses. If you are annotating to this term, please add an additional annotation to vascular leaf (PO:0009025).
PO:0004006	mesophyll cell	A chlorenchyma cell that is part of a mesophyll.	chlorenchyma cell|mesophyll cell|plant anatomical entity|plant structure|plant cell|parenchyma cell|native plant cell|ground tissue cell	PO:0000076|PO:0004006|PO:0025131|PO:0009011|PO:0009002|PO:0000074|PO:0025606|PO:0025030	false		chlorenchyma cell|mesophyll cell|plant anatomical entity|plant structure|plant cell|parenchyma cell|native plant cell|ground tissue cell	PO:0000076|PO:0004006|PO:0025131|PO:0009011|PO:0009002|PO:0000074|PO:0025606|PO:0025030				
PO:0004003	phellem	A portion of ground tissue (PO:0025059) centrifugally derived from cork cambium (PO:0005599), non-living at maturity, and having suberized walls.	phellem|plant anatomical entity|plant structure|portion of ground tissue|portion of plant tissue	PO:0004003|PO:0025131|PO:0009011|PO:0025059|PO:0009007	false	PO:0005049	phellem|plant anatomical entity|plant structure|portion of ground tissue|portion of plant tissue	PO:0004003|PO:0025131|PO:0009011|PO:0025059|PO:0009007				Protective in function because the walls are highly impervious to water.
PO:0004001	bulliform cell	An enlarged more or less thin-walled leaf pavement cell, present, with other similar cells, in longitudinal rows in leaves of monocots.	shoot epidermal cell|plant anatomical entity|epidermal pavement cell|bulliform cell|plant structure|epidermal cell|plant cell|leaf pavement cell|native plant cell	PO:0025165|PO:0025131|PO:0000332|PO:0004001|PO:0009011|PO:0004013|PO:0009002|PO:0025212|PO:0025606	false		shoot epidermal cell|plant anatomical entity|epidermal pavement cell|bulliform cell|plant structure|epidermal cell|plant cell|leaf pavement cell|native plant cell	PO:0025165|PO:0025131|PO:0000332|PO:0004001|PO:0009011|PO:0004013|PO:0009002|PO:0025212|PO:0025606				Also called motor cell because of its presumed participation in the mechanism of rolling and unrolling of leaves. If you are annotating to this term, please add an additional annotation to vascular leaf (PO:0009025) or non-vascular leaf (PO:0025075), depending on the species. All annotations for angiosperms, gymnosperms, and pteridophytes should go to vascular leaf and all annotations for bryophytes should go to non-vascular leaf.
PO:0004010	meristematic cell	A native plant cell (PO:0025606) synthesizing protoplasm and producing new cells by division and with only a primary cell wall.	plant anatomical entity|plant structure|meristematic cell|plant cell|native plant cell	PO:0025131|PO:0009011|PO:0004010|PO:0009002|PO:0025606	false		plant anatomical entity|plant structure|meristematic cell|plant cell|native plant cell	PO:0025131|PO:0009011|PO:0004010|PO:0009002|PO:0025606				
PO:0004011	initial cell	A meristematic cell (PO:0004010) that by division gives rise to two cells, one of which remains meristematic, while the other is added to the plant body.	plant anatomical entity|plant structure|meristematic cell|plant cell|initial cell|native plant cell	PO:0025131|PO:0009011|PO:0004010|PO:0009002|PO:0004011|PO:0025606	false	PO:0000070	plant anatomical entity|plant structure|meristematic cell|plant cell|initial cell|native plant cell	PO:0025131|PO:0009011|PO:0004010|PO:0009002|PO:0004011|PO:0025606				Initial cells are often part of a portion of tissue that is composed mostly of somewhat older, differentiating cells. The division of an initial cell is often uneven, with the smaller daughter cell remaining meristematic.
PO:0004013	epidermal cell	A native plant cell (PO:0025606) that is part of a portion of epidermis (PO:0005679).	plant anatomical entity|plant structure|epidermal cell|plant cell|native plant cell	PO:0025131|PO:0009011|PO:0004013|PO:0009002|PO:0025606	false		plant anatomical entity|plant structure|epidermal cell|plant cell|native plant cell	PO:0025131|PO:0009011|PO:0004013|PO:0009002|PO:0025606				
PO:0008048	scutellar epithelium	A continuous layer of cylindrical cells covering the endosperm side of the scutellum. Thought to act as a secretory and absorptive organ.	embryo plant structure|plant anatomical entity|plant structure|portion of embryo plant tissue|scutellar epithelium|portion of plant tissue	PO:0025099|PO:0025131|PO:0009011|PO:0025233|PO:0008048|PO:0009007	false		embryo plant structure|plant anatomical entity|plant structure|portion of embryo plant tissue|scutellar epithelium|portion of plant tissue	PO:0025099|PO:0025131|PO:0009011|PO:0025233|PO:0008048|PO:0009007				
PO:0008047	scutellum vascular system	A vascular system (PO:0000034) that is part of a scutellum (PO:0020110).	embryo plant structure|vascular system|plant anatomical entity|plant structure|portion of embryo plant tissue|scutellum vascular system|portion of vascular tissue|portion of plant tissue	PO:0025099|PO:0000034|PO:0025131|PO:0009011|PO:0025233|PO:0008047|PO:0009015|PO:0009007	false		embryo plant structure|vascular system|plant anatomical entity|plant structure|portion of embryo plant tissue|scutellum vascular system|portion of vascular tissue|portion of plant tissue	PO:0025099|PO:0000034|PO:0025131|PO:0009011|PO:0025233|PO:0008047|PO:0009015|PO:0009007				
PO:0008042	stem internode differentiation zone	A shoot internode differentiation zone that is part of a stem internode.	cardinal organ part|stem internode differentiation zone|plant anatomical entity|plant structure|shoot internode differentiation zone|cardinal part of multi-tissue plant structure|plant axis differentiation zone	PO:0025001|PO:0008042|PO:0025131|PO:0009011|PO:0025102|PO:0025498|PO:0025119	false		cardinal organ part|stem internode differentiation zone|plant anatomical entity|plant structure|shoot internode differentiation zone|cardinal part of multi-tissue plant structure|plant axis differentiation zone	PO:0025001|PO:0008042|PO:0025131|PO:0009011|PO:0025102|PO:0025498|PO:0025119				Primary, not secondary, tissue differentiation occurs in a differentiation zone.
PO:0008041	stem internode elongation zone	A shoot axis internode elongation zone  (PO:0025100) that is part of a stem internode (PO:0009047).	shoot axis internode elongation zone|cardinal organ part|stem internode elongation zone|plant anatomical entity|plant structure|cardinal part of multi-tissue plant structure|plant axis elongation zone	PO:0025100|PO:0025001|PO:0008041|PO:0025131|PO:0009011|PO:0025498|PO:0025180	false		shoot axis internode elongation zone|cardinal organ part|stem internode elongation zone|plant anatomical entity|plant structure|cardinal part of multi-tissue plant structure|plant axis elongation zone	PO:0025100|PO:0025001|PO:0008041|PO:0025131|PO:0009011|PO:0025498|PO:0025180				
PO:0008003	fruit vascular system	A vascular system (PO:0000034) that includes the totality of the portions of vascular tissue (PO:0009015) in their specific arrangement in a fruit (PO:0009001).	vascular system|plant anatomical entity|plant structure|fruit vascular system|portion of vascular tissue|portion of plant tissue	PO:0000034|PO:0025131|PO:0009011|PO:0008003|PO:0009015|PO:0009007	false		vascular system|plant anatomical entity|plant structure|fruit vascular system|portion of vascular tissue|portion of plant tissue	PO:0000034|PO:0025131|PO:0009011|PO:0008003|PO:0009015|PO:0009007				If you are annotating to this term, please add an additional annotation to the specific type of fruit (PO:0009001), such as achene fruit (PO:0030107), berry fruit (PO:0030108), capsule fruit (PO:0030091), caryopsis fruit (PO:0030104), drupe fruit (PO:0030103), follicle fruit (PO:0030105), legume fruit (PO:0030100), nut fruit (PO:0030102), samara fruit (PO:0030099), schizocarp fruit (PO:0030098), silique fruit (PO:0030106), or their subclasses, depending on the species.
PO:0008002	fruit proximal end	A cardinal part of multi-tissue plant structure (PO:0025498) that is the end of a fruit (PO:0009001) proximal to a fruit pedicel (PO:0004536).	plant anatomical entity|plant structure|fruit proximal end|cardinal part of multi-tissue plant structure	PO:0025131|PO:0009011|PO:0008002|PO:0025498	false		plant anatomical entity|plant structure|fruit proximal end|cardinal part of multi-tissue plant structure	PO:0025131|PO:0009011|PO:0008002|PO:0025498				If you are annotating to this term, please add an additional annotation to the specific type of fruit (PO:0009001), such as achene fruit (PO:0030107), berry fruit (PO:0030108), capsule fruit (PO:0030091), caryopsis fruit (PO:0030104), drupe fruit (PO:0030103), follicle fruit (PO:0030105), legume fruit (PO:0030100), nut fruit (PO:0030102), samara fruit (PO:0030099), schizocarp fruit (PO:0030098), silique fruit (PO:0030106), or their subclasses, depending on the species.
PO:0008001	fruit distal end	A cardinal part of multi-tissue plant structure (PO:0025498) that is the end of a fruit (PO:0009001) distal from a fruit pedicel (PO:0004536).	plant anatomical entity|plant structure|fruit distal end|cardinal part of multi-tissue plant structure	PO:0025131|PO:0009011|PO:0008001|PO:0025498	false		plant anatomical entity|plant structure|fruit distal end|cardinal part of multi-tissue plant structure	PO:0025131|PO:0009011|PO:0008001|PO:0025498				If you are annotating to this term, please add an additional annotation to the specific type of fruit (PO:0009001), such as achene fruit (PO:0030107), berry fruit (PO:0030108), capsule fruit (PO:0030091), caryopsis fruit (PO:0030104), drupe fruit (PO:0030103), follicle fruit (PO:0030105), legume fruit (PO:0030100), nut fruit (PO:0030102), samara fruit (PO:0030099), schizocarp fruit (PO:0030098), silique fruit (PO:0030106), or their subclasses, depending on the species.
PO:0008009	abaxial nucellar projection	A portion of plant tissue (PO:0009007) that is the abaxial/lower portion of the nucellus (PO:0020020) overlying vascular strands in a caryopsis fruit (PO:0030104).	plant anatomical entity|plant structure|portion of plant tissue|abaxial nucellar projection	PO:0025131|PO:0009011|PO:0009007|PO:0008009	false		plant anatomical entity|plant structure|portion of plant tissue|abaxial nucellar projection	PO:0025131|PO:0009011|PO:0009007|PO:0008009				
PO:0008008	modified aleurone	A portion of aleurone layer (PO:0005360) which is morphologically distinct and is located adjacent to the nucellar projection (PO:0008007).	plant anatomical entity|plant structure|portion of plant tissue|aleurone layer|modified aleurone	PO:0025131|PO:0009011|PO:0009007|PO:0005360|PO:0008008	false		plant anatomical entity|plant structure|portion of plant tissue|aleurone layer|modified aleurone	PO:0025131|PO:0009011|PO:0009007|PO:0005360|PO:0008008				
PO:0008007	nucellar projection	A portion of plant tissue (PO:0009007) that is the morphologically distinct portion of the nucellus overlying the vascular strands in the grass caryopsis.	plant anatomical entity|plant structure|portion of plant tissue|nucellar projection	PO:0025131|PO:0009011|PO:0009007|PO:0008007	false		plant anatomical entity|plant structure|portion of plant tissue|nucellar projection	PO:0025131|PO:0009011|PO:0009007|PO:0008007				
PO:0008006	nucellar epidermis	A portion of plant tissue that is the morphologically distinct outer layer of the nucellus.	plant anatomical entity|plant structure|megasporangium exothecium|exothecium|nucellar epidermis|portion of plant tissue|epidermis	PO:0025131|PO:0009011|PO:0025312|PO:0030073|PO:0008006|PO:0009007|PO:0005679	false		plant anatomical entity|plant structure|megasporangium exothecium|exothecium|nucellar epidermis|portion of plant tissue|epidermis	PO:0025131|PO:0009011|PO:0025312|PO:0030073|PO:0008006|PO:0009007|PO:0005679				
PO:0008005	fruit nucellus	A nucellus that is part of a fruit.	multi-tissue plant structure|plant anatomical entity|plant structure|nucellus|megasporangium|fruit nucellus|plant organ|sporangium	PO:0025496|PO:0025131|PO:0009011|PO:0020020|PO:0025201|PO:0008005|PO:0009008|PO:0025094	false		multi-tissue plant structure|plant anatomical entity|plant structure|nucellus|megasporangium|fruit nucellus|plant organ|sporangium	PO:0025496|PO:0025131|PO:0009011|PO:0020020|PO:0025201|PO:0008005|PO:0009008|PO:0025094				If you are annotating to this term, please add an additional annotation to the specific type of fruit (PO:0009001), such as achene fruit (PO:0030107), berry fruit (PO:0030108), capsule fruit (PO:0030091), caryopsis fruit (PO:0030104), drupe fruit (PO:0030103), follicle fruit (PO:0030105), legume fruit (PO:0030100), nut fruit (PO:0030102), samara fruit (PO:0030099), schizocarp fruit (PO:0030098), silique fruit (PO:0030106), or their subclasses, depending on the species.
PO:0008015	hypocotyl vascular system	A vascular system (PO:0000034) that is part of a hypocotyl (PO:0020100).	embryo plant structure|vascular system|plant anatomical entity|plant structure|portion of embryo plant tissue|portion of vascular tissue|hypocotyl vascular system|portion of plant tissue	PO:0025099|PO:0000034|PO:0025131|PO:0009011|PO:0025233|PO:0009015|PO:0008015|PO:0009007	false		embryo plant structure|vascular system|plant anatomical entity|plant structure|portion of embryo plant tissue|portion of vascular tissue|hypocotyl vascular system|portion of plant tissue	PO:0025099|PO:0000034|PO:0025131|PO:0009011|PO:0025233|PO:0009015|PO:0008015|PO:0009007				
PO:0008014	filament vascular system	A vascular system (PO:0000034) that includes the totality of the portions of vascular tissue (PO:0009015) in their specific arrangement in a filament (PO:0009067).	vascular system|plant anatomical entity|plant structure|filament vascular system|portion of vascular tissue|portion of plant tissue	PO:0000034|PO:0025131|PO:0009011|PO:0008014|PO:0009015|PO:0009007	false		vascular system|plant anatomical entity|plant structure|filament vascular system|portion of vascular tissue|portion of plant tissue	PO:0000034|PO:0025131|PO:0009011|PO:0008014|PO:0009015|PO:0009007				
PO:0008013	anther vascular system	A phyllome vascular system (PO:0025206) that includes the totality of the portions of vascular tissue in their specific arrangement in an anther (PO:0009066).	vascular system|plant anatomical entity|plant structure|anther vascular system|phyllome vascular system|portion of vascular tissue|portion of plant tissue	PO:0000034|PO:0025131|PO:0009011|PO:0008013|PO:0025206|PO:0009015|PO:0009007	false		vascular system|plant anatomical entity|plant structure|anther vascular system|phyllome vascular system|portion of vascular tissue|portion of plant tissue	PO:0000034|PO:0025131|PO:0009011|PO:0008013|PO:0025206|PO:0009015|PO:0009007				
PO:0008012	stigma vascular system	A vascular system (PO:0000034) that includes the totality of the portions of vascular tissue in their specific arrangement in a stigma (PO:0009073).	vascular system|plant anatomical entity|plant structure|stigma vascular system|portion of vascular tissue|portion of plant tissue	PO:0000034|PO:0025131|PO:0009011|PO:0008012|PO:0009015|PO:0009007	false		vascular system|plant anatomical entity|plant structure|stigma vascular system|portion of vascular tissue|portion of plant tissue	PO:0000034|PO:0025131|PO:0009011|PO:0008012|PO:0009015|PO:0009007				
PO:0008011	plant embryo vascular system	A vascular system (PO:0000034) that is part of a plant embryo (PO:0009009) .	embryo plant structure|vascular system|plant anatomical entity|plant structure|plant embryo vascular system|portion of embryo plant tissue|portion of vascular tissue|portion of plant tissue	PO:0025099|PO:0000034|PO:0025131|PO:0009011|PO:0008011|PO:0025233|PO:0009015|PO:0009007	false		embryo plant structure|vascular system|plant anatomical entity|plant structure|plant embryo vascular system|portion of embryo plant tissue|portion of vascular tissue|portion of plant tissue	PO:0025099|PO:0000034|PO:0025131|PO:0009011|PO:0008011|PO:0025233|PO:0009015|PO:0009007				
PO:0008010	adaxial nucellar projection	A portion of plant tissue (PO:0009007) that is the adaxial/upper portion of the nucellus (PO:0020020) overlying vascular strands in a caryopsis fruit (PO:0030104).	plant anatomical entity|adaxial nucellar projection|plant structure|portion of plant tissue	PO:0025131|PO:0008010|PO:0009011|PO:0009007	false		plant anatomical entity|adaxial nucellar projection|plant structure|portion of plant tissue	PO:0025131|PO:0008010|PO:0009011|PO:0009007				
PO:0008019	leaf lamina base	The region of the leaf lamina proximal to the stem and usually connected to it by means of a petiole.	cardinal organ part|plant anatomical entity|plant structure|cardinal part of multi-tissue plant structure|leaf lamina base	PO:0025001|PO:0025131|PO:0009011|PO:0025498|PO:0008019	false		cardinal organ part|plant anatomical entity|plant structure|cardinal part of multi-tissue plant structure|leaf lamina base	PO:0025001|PO:0025131|PO:0009011|PO:0025498|PO:0008019				If you are annotating to this term, please add an additional annotation to vascular leaf (PO:0009025) or non-vascular leaf (PO:0025075), depending on the species. All annotations for angiosperms, gymnosperms, and pteridophytes should go to vascular leaf and all annotations for bryophytes should go to non-vascular leaf.
PO:0008018	transition vascular leaf	A vascular leaf that is part of an heteroblastic series, and is characterized by anatomical features that are intermediate between juvenile and adult leaves.	leaf|multi-tissue plant structure|plant anatomical entity|plant structure|phyllome|vascular leaf|transition vascular leaf|plant organ	PO:0025034|PO:0025496|PO:0025131|PO:0009011|PO:0006001|PO:0009025|PO:0008018|PO:0009008	false		leaf|multi-tissue plant structure|plant anatomical entity|plant structure|phyllome|vascular leaf|transition vascular leaf|plant organ	PO:0025034|PO:0025496|PO:0025131|PO:0009011|PO:0006001|PO:0009025|PO:0008018|PO:0009008				Many species have juvenile leaves at the base of the stem, adult leaves at the apex, and transition leaves in between. In maize, juvenile leaves are at the tip of the stalk (stem), which differentiates first, with adult leaves at the base, while other grasses may have other arrangements. Transition leaves may have mosaics of juvenile and adult tissues, as in Brachypodium.
PO:0008017	leaf sheath pulvinus	A more or less abrupt swelling, especially at the apex or base of a leaf sheath.	cardinal organ part|plant anatomical entity|plant structure|pulvinus|cardinal part of multi-tissue plant structure|leaf sheath pulvinus	PO:0025001|PO:0025131|PO:0009011|PO:0009000|PO:0025498|PO:0008017	false		cardinal organ part|plant anatomical entity|plant structure|pulvinus|cardinal part of multi-tissue plant structure|leaf sheath pulvinus	PO:0025001|PO:0025131|PO:0009011|PO:0009000|PO:0025498|PO:0008017				If you are annotating to this term, please add an additional annotation to vascular leaf (PO:0009025) or non-vascular leaf (PO:0025075), depending on the species. All annotations for angiosperms, gymnosperms, and pteridophytes should go to vascular leaf and all annotations for bryophytes should go to non-vascular leaf.
PO:0008016	vegetative shoot apical meristem	A shoot apical meristem (PO:0020148) that gives rise to the apical growth of vegetative tissues and organs.	plant anatomical entity|plant structure|shoot system meristem|portion of meristem tissue|apical meristem|vegetative shoot apical meristem|portion of plant tissue|shoot apical meristem	PO:0025131|PO:0009011|PO:0006079|PO:0009013|PO:0020144|PO:0008016|PO:0009007|PO:0020148	false		plant anatomical entity|plant structure|shoot system meristem|portion of meristem tissue|apical meristem|vegetative shoot apical meristem|portion of plant tissue|shoot apical meristem	PO:0025131|PO:0009011|PO:0006079|PO:0009013|PO:0020144|PO:0008016|PO:0009007|PO:0020148				
PO:0008026	petiole distal end	The region of the petiole distal to its stem attachment site or proximal to the leaf lamina.	cardinal organ part|plant anatomical entity|plant structure|cardinal part of multi-tissue plant structure|petiole distal end	PO:0025001|PO:0025131|PO:0009011|PO:0025498|PO:0008026	false		cardinal organ part|plant anatomical entity|plant structure|cardinal part of multi-tissue plant structure|petiole distal end	PO:0025001|PO:0025131|PO:0009011|PO:0025498|PO:0008026				
PO:0008025	central zone of the petiole	Regions of the petiole that does not include petiole distal end and petiole proximal end.	cardinal organ part|plant anatomical entity|plant structure|cardinal part of multi-tissue plant structure|central zone of the petiole	PO:0025001|PO:0025131|PO:0009011|PO:0025498|PO:0008025	false		cardinal organ part|plant anatomical entity|plant structure|cardinal part of multi-tissue plant structure|central zone of the petiole	PO:0025001|PO:0025131|PO:0009011|PO:0025498|PO:0008025				
PO:0008024	petiole proximal end	The region of the petiole proximal to its stem attachment site.	cardinal organ part|plant anatomical entity|plant structure|petiole proximal end|cardinal part of multi-tissue plant structure	PO:0025001|PO:0025131|PO:0009011|PO:0008024|PO:0025498	false		cardinal organ part|plant anatomical entity|plant structure|petiole proximal end|cardinal part of multi-tissue plant structure	PO:0025001|PO:0025131|PO:0009011|PO:0008024|PO:0025498				
PO:0008023	higher order leaf vein	A leaf lamina vein (PO:0020138) arising from a quaternary (PO:0008022) or other higher order leaf vein.	plant anatomical entity|plant structure|higher order leaf vein|vascular bundle|portion of vascular tissue|portion of plant tissue|phyllome lamina vein|leaf lamina vein	PO:0025131|PO:0009011|PO:0008023|PO:0005020|PO:0009015|PO:0009007|PO:0025348|PO:0020138	false		plant anatomical entity|plant structure|higher order leaf vein|vascular bundle|portion of vascular tissue|portion of plant tissue|phyllome lamina vein|leaf lamina vein	PO:0025131|PO:0009011|PO:0008023|PO:0005020|PO:0009015|PO:0009007|PO:0025348|PO:0020138				Vein orders only apply to hierarchically branching vein patterns, not to dichotomously branching vein patterns, as found in some ferns and gymnosperms.
PO:0008022	quaternary leaf vein	A leaf lamina vein (PO:0020138) arising from a tertiary leaf vein (PO:0008021).	plant anatomical entity|plant structure|quaternary leaf vein|vascular bundle|portion of vascular tissue|portion of plant tissue|phyllome lamina vein|leaf lamina vein	PO:0025131|PO:0009011|PO:0008022|PO:0005020|PO:0009015|PO:0009007|PO:0025348|PO:0020138	false		plant anatomical entity|plant structure|quaternary leaf vein|vascular bundle|portion of vascular tissue|portion of plant tissue|phyllome lamina vein|leaf lamina vein	PO:0025131|PO:0009011|PO:0008022|PO:0005020|PO:0009015|PO:0009007|PO:0025348|PO:0020138				Vein orders only apply to hierarchically branching vein patterns, not to dichotomously branching vein patterns, as found in some ferns and gymnosperms.
PO:0008021	tertiary leaf vein	A leaf lamina vein (PO:0020138) arising from a secondary leaf vein (PO:0020140).	plant anatomical entity|tertiary leaf vein|plant structure|vascular bundle|portion of vascular tissue|portion of plant tissue|phyllome lamina vein|leaf lamina vein	PO:0025131|PO:0008021|PO:0009011|PO:0005020|PO:0009015|PO:0009007|PO:0025348|PO:0020138	false		plant anatomical entity|tertiary leaf vein|plant structure|vascular bundle|portion of vascular tissue|portion of plant tissue|phyllome lamina vein|leaf lamina vein	PO:0025131|PO:0008021|PO:0009011|PO:0005020|PO:0009015|PO:0009007|PO:0025348|PO:0020138				Vein orders only apply to hierarchically branching vein patterns, not to dichotomously branching vein patterns, as found in some ferns and gymnosperms.
PO:0008020	central zone of the leaf lamina	Region that includes the widest or majority portion of leaf lamina and that does not include leaf apex and leaf lamina base.	cardinal organ part|central zone of the leaf lamina|plant anatomical entity|plant structure|cardinal part of multi-tissue plant structure	PO:0025001|PO:0008020|PO:0025131|PO:0009011|PO:0025498	false		cardinal organ part|central zone of the leaf lamina|plant anatomical entity|plant structure|cardinal part of multi-tissue plant structure	PO:0025001|PO:0008020|PO:0025131|PO:0009011|PO:0025498				If you are annotating to this term, please add an additional annotation to vascular leaf (PO:0009025) or non-vascular leaf (PO:0025075), depending on the species. All annotations for angiosperms, gymnosperms, and pteridophytes should go to vascular leaf and all annotations for bryophytes should go to non-vascular leaf.
PO:0008029	petiole abaxial epidermis	A portion of petiole epidermis that covers the abaxial/lower surface of a petiole.	plant anatomical entity|leaf epidermis|plant structure|petiole epidermis|shoot system epidermis|phyllome epidermis|portion of plant tissue|petiole abaxial epidermis|epidermis	PO:0025131|PO:0006016|PO:0009011|PO:0000051|PO:0006035|PO:0025157|PO:0009007|PO:0008029|PO:0005679	false		plant anatomical entity|leaf epidermis|plant structure|petiole epidermis|shoot system epidermis|phyllome epidermis|portion of plant tissue|petiole abaxial epidermis|epidermis	PO:0025131|PO:0006016|PO:0009011|PO:0000051|PO:0006035|PO:0025157|PO:0009007|PO:0008029|PO:0005679				
PO:0008028	reproductive shoot apical meristem	A shoot apical meristem (PO:0020148) that gives rise to the apical growth of reproductive tissues and organs.	plant anatomical entity|plant structure|shoot system meristem|portion of meristem tissue|apical meristem|reproductive shoot apical meristem|portion of plant tissue|shoot apical meristem	PO:0025131|PO:0009011|PO:0006079|PO:0009013|PO:0020144|PO:0008028|PO:0009007|PO:0020148	false		plant anatomical entity|plant structure|shoot system meristem|portion of meristem tissue|apical meristem|reproductive shoot apical meristem|portion of plant tissue|shoot apical meristem	PO:0025131|PO:0009011|PO:0006079|PO:0009013|PO:0020144|PO:0008028|PO:0009007|PO:0020148				
PO:0008027	petiole adaxial epidermis	A portion of petiole epidermis that covers the adaxial/upper surface of a petiole.	plant anatomical entity|leaf epidermis|plant structure|petiole epidermis|shoot system epidermis|phyllome epidermis|petiole adaxial epidermis|portion of plant tissue|epidermis	PO:0025131|PO:0006016|PO:0009011|PO:0000051|PO:0006035|PO:0025157|PO:0008027|PO:0009007|PO:0005679	false		plant anatomical entity|leaf epidermis|plant structure|petiole epidermis|shoot system epidermis|phyllome epidermis|petiole adaxial epidermis|portion of plant tissue|epidermis	PO:0025131|PO:0006016|PO:0009011|PO:0000051|PO:0006035|PO:0025157|PO:0008027|PO:0009007|PO:0005679				
PO:0008040	lodicule primordium	A phyllome primordium (PO:0025128)that develops from a lodicule anlagen (PO:0025483) and is committed to the development of a lodicule (PO:0009036).	lodicule primordium|plant anatomical entity|plant structure|floral organ primordium|portion of meristem tissue|primordium|portion of plant tissue|phyllome primordium	PO:0008040|PO:0025131|PO:0009011|PO:0025477|PO:0009013|PO:0025127|PO:0009007|PO:0025128	false		lodicule primordium|plant anatomical entity|plant structure|floral organ primordium|portion of meristem tissue|primordium|portion of plant tissue|phyllome primordium	PO:0008040|PO:0025131|PO:0009011|PO:0025477|PO:0009013|PO:0025127|PO:0009007|PO:0025128				
PO:0008036	periblem	A portion of meristem tissue that forms the cortex.	plant anatomical entity|plant structure|portion of meristem tissue|periblem|portion of plant tissue	PO:0025131|PO:0009011|PO:0009013|PO:0008036|PO:0009007	false		plant anatomical entity|plant structure|portion of meristem tissue|periblem|portion of plant tissue	PO:0025131|PO:0009011|PO:0009013|PO:0008036|PO:0009007				
PO:0008035	plerome	A meristem forming the core of the axis composed of the primary vascular tissues and associated ground tissue, such as pith and interfascicular regions.	plant anatomical entity|plant structure|portion of meristem tissue|plerome|portion of plant tissue	PO:0025131|PO:0009011|PO:0009013|PO:0008035|PO:0009007	false		plant anatomical entity|plant structure|portion of meristem tissue|plerome|portion of plant tissue	PO:0025131|PO:0009011|PO:0009013|PO:0008035|PO:0009007				
PO:0008030	trichome cell	A plant cell (PO:0009002) that is part of a multicellular trichome (PO:0000282).	trichome cell|plant anatomical entity|plant structure|plant cell|native plant cell	PO:0008030|PO:0025131|PO:0009011|PO:0009002|PO:0025606	false		trichome cell|plant anatomical entity|plant structure|plant cell|native plant cell	PO:0008030|PO:0025131|PO:0009011|PO:0009002|PO:0025606				
