					IRREG	"O = Essential Oil(s) tested
C = Control(s) used (if any)
A = Activity(ies) tested
S = Species being tested
P = Parameters values = number of measurement types T = Time Sol = Solution Or = Origin Stg = Insect Stage"	ROTGRID = Columns with a values in it.																
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5454990/	PMC5454990	Antibacterial and Cytotoxicity	 Materials and Methods >> Antibacterial Assay	Results and Discussion >> Antimicrobial and Cytotoxic Activities	Table 3	APA(			"Antimicrobial and cytotoxic activities of Ocotea essential oils and some major essential oil components. MIC, minimum inhibitory concentration; IC50, median inhibitory concentration."	"P. aer (Pseudomonas aeruginosa), E. coli (Escherichia coli), S. epi (Staphylococcus epidermidis), S. aur (Staphylococcus aureus), B. cer (Bacillus cereus)."	Material {oils and components}	P. aer	E. coli	S. epi	S. aur	B. cer	-MCF7.00					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5454990/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5485486/	PMC5485486	Antibacterial	Material and Methods >> Bacterial Culturing Conditions >> MICs and MBCs Determination	Results >> Antibacterial Assays >> Determination of MIC and MBC	Table 3	APA(OC2*A*S3*P7)			Inhibition zone diameters (mm) of A. citriodora essential oils on bacterial strains.	∗AG: Agadir. BM: Beni Mellal. BE: Berkane. DE: Demnate. MA: Marrakech.	Bacterial strains	AG∗	BM∗	BE∗	DE∗	MA∗	Ceftriaxone	Ofloxacin				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5485486/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5485486/	PMC5485486	Cytotoxicity	Material and Methods >> Cytotoxicity Assay	Results >> Essential Oils Mediated Cell Cytotoxicity	Table 4	APA	This one has EO Origin as first (unnamed) column!		Minimal inhibitory concentrations (MIC) and minimal bactericidal concentrations (MBC) of A. citriodora essential oils.	∗AG: Agadir. BM: Beni Mellal. BE: Berkane. DE: Demnate. MA: Marrakech.	EO Origin	MIC	MBC	MIC	MBC							https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5485486/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5486035/	PMC5486035	Antioxidant	Materials and Methods >> Screening of Antioxidant and Free-Radical Scavenging Properties>> DPPH Assay	Results and Discussion >> Antioxidant Activities	[no]				[table_title]													https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5486035/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5486035/	PMC5486035	Antioxidant	Materials and Methods >> Trolox Equivalent Antioxidant Capacity (TEAC) Assay	Results and Discussion >> Antioxidant Activities	[no]				[table_title]													https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5486035/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5486035/	PMC5486035	Antioxidant	Materials and Methods >> Ferric Reducing Antioxidant Power (FRAP)	Results and Discussion >> Antioxidant Activities	[no]				[table_title]													https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5486035/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5486035/	PMC5486035	Chelating Capacity	Materials and Methods >> Chelating Capacity on Fe 2+	[result]	[no]				[table_title]													https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5486035/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5486035/	PMC5486035	Cytotoxicity	Evaluation of Cytoprotective Properties >>  Cytotoxicity Assays	Results and Discussion >> Cytoprotective Activity	[no]				[table_title]													https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5486035/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5486035/	PMC5486035	Hydroxyl Radical ( â€¢OH) Scavenging	Materials and Methods >> Hydroxyl Radical ( â€¢OH) Scavenging Assay 	[result]	[no]				[table_title]													https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5486035/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5486035/	PMC5486035	Superoxide Anion (O 2 â€¢âˆ’) Scavenging	Materials and Methods >> Superoxide Anion (O 2 â€¢âˆ’) Scavenging Assay	[result]	[no]				[table_title]													https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5486035/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5486035/	PMC5486035	Antimicrobial	Materials and Methods >> Antimicrobial Activity	Results and Discussion >> Antimicrobial Activities	Table 2	GRID(O*A*S7*P2)			Minimal inhibitory concentrations (MICs) and minimal bactericidal concentrations (MBCs) of HEO (expressed as mg/mL) against Gram-positive and Gram-negative bacteria.	"HEO, hull essential oil; na, not active."	Bacterial Strain	MIC	MBC									https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5486035/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5497343/	PMC5497343	ABTS scavenging	Methods >> ABTS scavenging assay	Result >> Essential oil scavenging activity on ABTS radical	[no]				[table_title]													https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5497343/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5497343/	PMC5497343	antioxidant	Methods >> Determination of antioxidant property	[result]	[no]																	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5497343/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5497343/	PMC5497343	Lipid peroxidation	Methods >> Lipid peroxidation by TBARS test	Result >> Inhibition of lipid peroxidation	[no]				[table_title]													https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5497343/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5497343/	PMC5497343	radical scavenging	Methods >> DPPH radical scavenging assay	Result >> Essential oil scavenging activity on DPPH radical	[no]				[table_title]													https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5497343/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5497343/	PMC5497343	Antibacterial (Inhibitory)	Antibacterial test >> Determination of antibacterial properties	Result >> MBC of the essential oil	Table 3	APA	"Tricky one. Although there are only 7k column headings, below he header, the first 5 are split into two columns each representing Oil and Control "		[table_titl Minimum inhibitory concentrations (MIC) of essential oil of T. minuta flower e]	"Key: A = Essential oil, B = ciprofloxacin, + = Growth, − = no growth"	Bacteria	0.5	0.25	0.125	0.06	0.03	MIC(mg/mL)					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5497343/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5497343/	PMC5497343	Antibacterial (Bactericidal)	Antibacterial test >> Determination of antibacterial properties	Result >> MBC of the essential oil	Table 4	APA	"Tricky one. Although there are only 7k column headings, below he header, the first 5 are split into two columns each representing Oil and Control "		Minimum bactericidal concentrations (MBC) of essential oil of T. minuta flower	"Key: A = oil, B = ciprofloxacin, + = Growth, − = no growth"	Bacteria	0.5	0.25	0.125	0.06	0.03	MIC(mg/mL)					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5497343/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5527698/	PMC5527698	bactericidal/fungicidal	MATERIALS AND METHODS>> Determination of minimal (bactericidal/fungicidal) concentration	RESULTS >> Antimicrobial effect of essential oil from Mentha piperita	Tables are Images				[table_title]													https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5527698/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5543433/	PMC5543433	Antimicrobial	Antimicrobial activity >> Determination of MIC and MFC	Results and discussion >> Antimicrobial activities	Table 2	APA(OC*A*S9*P2)	"Note: Includes Gram pos/neg separation rows  I don’t know why there is only one MIC … unless the one for the control is a known quantity. "		Antifungal activity of ClEO and determination of the Minimum Fungicidal Concentrations (MFCs) expressed in mg/ml	"Values are given as mean ± S.D. of triplicate experiments
aDiameter of inhibition zones of including diameter of disc 6 mm
b EO Lemon citrus essential oil (50 μl/well)
cThe used concentration of Gentamicin was 10 μg/well"	Strains	"EOb
"	Gentamicinc	MIC (mg/ml)								https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5543433/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5543433/	PMC5543433	Antifungal	Antimicrobial activity >> Determination of MIC and MFC	Results and discussion >> Antimicrobial activities	Table 2	APA(OC*A*S8*P2)	"Note: Includes Gram pos/neg separation rows  I don’t know why there is only one MIC … unless the one for the control is a known quantity. "		Antifungal activity of ClEO and determination of the Minimum Fungicidal Concentrations (MFCs) expressed in mg/ml Antifungal activity of ClEO and determination of the Minimum Fungicidal Concentrations (MFCs) expressed in mg/ml	"Values are given as mean ± SD of triplicate experiments
aDiameter of inhibition zones including diameter of disc 6 mm
b EO Lemon citrus essential oil (50 μl/well)
cThe used concentration of amphotericin B was 20 μg/well"	Strains	"EOb
"	Amphotericin Bc	MIC (mg/ml)								https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5543433/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5543433/	PMC5543433	pH value changes??	Methods >> Antioxidant testing assays >> DPPH radical scavenging activity	Results and discussion >> Antioxidant activities	Table 4	IRREG	"???  Instead of a column heading, there are two below-the-header sections (similar to gram-pro/neg), to distinguish rows measuring pH and TBARS"		Effect of ClEO and their combination with BHT on pH and TBARS (mg of malonaldehyde equivalents per kg of sample (mg/kg) of raw minced meat beef during storage at 4 °C	"±: Standard Error
a-dAverages with different letters in the same column, for each parameter, are different (P < 0.05); C (Control), T1 (EO: 0.06%), T2 (EO: 0.312%), T3 (BHT: 0.01%), T4 (EO 0.312% and BHT 0.01%)"	"???  Instead of a column heading, there are two below-the-header sections (similar to gram-pro/neg), to distinguish rows measuring pH and TBARS"	0	2	4	8	10						https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5543433/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5551175/	PMC5551175	antitrypanosomal	??	Results and Discussion >> Inhibition of Trypanosoma brucei Proliferation : antitrypanosomal	Table 2	IRREG			Inhibitory effects of essential oils from Cameroonian plants against Trypanosoma brucei brucei TC221 and Balb/3T3 cells.	IC50: half maximal inhibitory concentration.	Treatment	T. b. brucei (TC221)	Balb/3T3	Selectivity Index (SI)								https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5551175/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5568258/	PMC5568258	Antibacterial	Methods >> Antibacterial activity >> Determination of the minimum bactericidal concentration (MBC)	Results >> MIC and MBC determination	Table 2	APA(OC*A2*P5)			[table_title]		Bacteria	MIC	MBC	MIC	MBC							https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5568258/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5577677	PMC5577677	antioxidant	Methods >> Measurement of antioxidant enzyme activity and oxidative stability	Results >> Oxidative stability and antioxidant enzyme activities	Table 2				[table_title]													https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5577677	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5577677	PMC5577677				Table 3																	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5577677	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5577677	PMC5577677				Table 4																	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5577677	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5577677	PMC5577677				Table 5																	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5577677	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5577677	PMC5577677				Table 6																	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5577677	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5577677	PMC5577677				Table 7																	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5577677	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5585972/	PMC5585972	 larvicidal	Methods >> Mosquito larvicidal tests 	Results	[no]				[table_title]													https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5585972/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5590062/	PMC5590062	 Antimicrobial	Materials and Methods >> Antimicrobial Activity	Results >> Antimicrobial Activity	[no]				[table_title]													https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5590062/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5590062/	PMC5590062	Antioxidant	Materials and Methods >> In vitro Antioxidant Activity 	Results >> Antioxidant Activity	[no]				[table_title]													https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5590062/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5590063/	PMC5590063	 fungicidal	Materials and Methods >> Antifungal Assays	Results	[no]				[table_title]													https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5590063/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5590066/	PMC5590066	Antibacterial	Materials and Methods >> Assessment of Antibacterial Effect of EO >> Determination of Minimum Inhibitory Concentrations (MICs)	Results and Discussion >> Antibacterial Activity of EO	[no]				[table_title]													https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5590066/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5590066/	PMC5590066	Antifungal	Materials and Methods >> Assessment of Antifungal Activity of EO	Results and Discussion >>  Antifungal Activity of EO	[no]				[table_title]													https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5590066/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5590067/	PMC5590067	 Cytotoxic	Materials and Methods >> In Vitro Cytotoxic Activity	Results and Discussion >> Citotoxic Activity	[no]				[table_title]													https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5590067/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5590067/	PMC5590067	Antimicrobial 	Materials and Methods >> Minimum Inhibitory Concentration	Results and Discussion >> Antimicrobial Activity	[no]				[table_title]													https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5590067/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5590070/	PMC5590070	"Anti-inflammation, antioxidant, antibacterial, and cytotoxic activities"	Experimental Section >> Measurement of Anti-Inflammatory Activity	Results and Discussion	[no]				[table_title]													https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5590070/	
https://www.dropbox.com/s/l8mf22o4kkdh9rr/Screenshot%202019-11-07%2020.32.52.png?dl=0	PMC5597067	 Antioxidant	Materials and Methods >> Antioxidant Activity Screening	Results >> Antioxidant Activity	[no]				[table_title]													https://www.dropbox.com/s/l8mf22o4kkdh9rr/Screenshot%202019-11-07%2020.32.52.png?dl=0	
https://www.dropbox.com/s/l8mf22o4kkdh9rr/Screenshot%202019-11-07%2020.32.52.png?dl=0	PMC5597067	Antimicrobial	Materials and Methods >> Antimicrobial Screening	Results >> Antimicrobial Activity of Fingered Citron Oils	[no]				[table_title]													https://www.dropbox.com/s/l8mf22o4kkdh9rr/Screenshot%202019-11-07%2020.32.52.png?dl=0	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5602841/	PMC5602841	 antimicrobial	Methods >> PAEO and carvacrol antimicrobial effect	Results	[no]				[table_title]													https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5602841/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5602841/	PMC5602841	 antimicrobial	Methods >> Antibiogram to PAEO and carvacrol	Results	[no]				[table_title]													https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5602841/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5602841/	PMC5602841	Antibiofilm	Methods >> Antibiofilm activity	Results 	[no]				[table_title]													https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5602841/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5602841/	PMC5602841	bactericidal	Methods >> Minimum inhibitory concentration (MIC) and minimum bactericidal concentration (MBC)	Results	[no]				[table_title]													https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5602841/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5613177/	PMC5613177	Antibacterial 	Materials and methods >> Antibacterial activities of leaf extracts	Materials and methods >> Antibacterial activities of essential oils	[no]				[table_title]													https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5613177/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5615285/	PMC5615285	Antioxidant	Materials and Methods >> Antioxidant Activity: Antioxidant activity	Results and Discussion >> Antioxidant Activity : Antioxidant	[no]				[table_title]													https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5615285/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5615285/	PMC5615285	Cytotoxicity	Materials and Methods >> Cytotoxicity	Results and Discussion >> Cytotoxicity : Cytotoxicity	[no]				[table_title]													https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5615285/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5622390/	PMC5622390	Antioxidant	Materials and Methods >> In Vitro Antioxidant Activities	Results >> Antioxidant Activity	[no]				[table_title]													https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5622390/	
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5622397/	PMC5622397	Antifungal			Table 1		"Irregular. 2/4/6/8/10 is BELOW the header, taking up the first row non-header for of the table."		Mean mycelial diameter (mm) of Curvularia lunata under different concentrations of the C. citratus essential oil.	"PC: Positive control (distilled water), NC a: Negative control 1 (methyl-thiophanate under Curvularia), NC b: Negative control 2 (methyl-thiophanate under Fusarium sp.), C1–C5: Concentrations in µL mL−1 (C1 = 2.5 µL mL−1, C2 = 5 µL mL−1, C3 = 7.5 µL mL−1, C4 = 10 µL mL−1 and C5= 50 µL mL−1)."	Treatments	"Avaliation Time (Incubation Days) {2
4
6
8
10}"	2	4IC6	8	10	Regression Equation	R2					
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5625792/	PMC5625792	Antibacterial			Table 3	IRREG			Minimum Inhibitory Concentration (MIC) and Minimum Bactericidal Concentration (MBC) of ROEO against Staphylococcus strains														
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5641611/	PMC5641611	Larvicidal				IRREG			"Larvicidal activity of Coccinia grandis leaf essential oil after 12 and 24 h of exposure period on larvae of Anopheles stephensi, Aedes aegypti and Culex quinquefasciatus"	"aDegree of freedom
LCL lower confidence level,
UCL upper confidence level
a95% confidence level
"													
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5651092/	PMC5651092								"Mortality percentage (MAM) of R. microplus engorged females, exposed to different concentrations of Citrus limonum and Piper nigrum, and effect reproductive index (RI), inhibition of oviposition (IO), and larvae hatching (LH)."	"MAM: mean % adult mortality within 16 days, SE: standard error, RI: reproductive index, IO: (%) percent inhibition of oviposition, and LH: Larvae hatching after females treatment. aSignificant difference in relation to the negative control (water). bSignificant difference in relation to the negative control (2% DMSO) (ANOVA one way p = <0.0001)."													
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5653886/	PMC5653886	Antibacterial			Table 3				Antibacterial activity of M. officinalis and D. moldavica Eos determined by agar disk diffusion assay and micro-well dilution assay	"MEO: M. officinalis Essential oil; DEO: D. moldavica Essential oil; NG: No growth.
"													
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5653886/	PMC5653886	Antioxidant			Table 4				Antioxidant activities of M. officinalis and D. moldavica	"PPH: 2,2- diphenyl-picrylhydrazyl test; ABTS: 2,2'-azino-bis (3-ethyl benzo thiazoline-6-sulphonic acid test; BCBT: β-carotene bleaching test; BHT: Butylated hydroxytoluene"													
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5661929/	PMC5661929				Table 3				Antioxidant capacity of essential oil and methanolic extract of Pittosporum tobira seeds	"Values are mean ± SD, n = 3 (three independent experiments)
Different letters for the same column indicate significant differences at p < 0.05
* IC50 value was the effective concentrations at which DPPH were scavenged by 50%
**EC50 value: the effective concentration at which the antioxidant activity was 50%; the absorbance was 0.5 for reducing power
*** IC50 value was the effective concentrations at which H2O2 were scavenged by 50%
Vit C Vitamin C, BHT Butylated hydroxytoluene"													
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5674267/	PMC5674267				Table 1		IRREGULAR AND INTERESTING		Summary of aromatic plants investigated for their radioprotective activity and their chemical constituents.	EPR: Electron paramagnetic resonance; GSH: Reduced glutathione; LPO: Lipid peroxidation; WBC: White blood cell.													
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5694611/	PMC5694611	antioxidant			Table 2				The antioxidant activity (IC50) and percentage of inhibition for R. chalepensis essential oils from three regions according to the Trolox a reference compound.	"∗ p value < 0.05, ∗∗p value ≤ 0.001, and ∗∗∗p value ≤ 0.0001."													
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5694611/	PMC5694611	Antimicrobial			Table 3				Antimicrobial activities for R. chalepensis three studied essential oils.														
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5702407/	PMC5702407	Antioxidant			Table 2				"IC50 values of mint timija essential oils, BHT, and quercetin."	Values are given as mean ± SD (n = 3). Values with different letters under the same line are significantly different (p > 0.05).													
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5702407/	PMC5702407	Insecticidal (contact toxicity)			Table 3				Lethal concentrations (LC50 and LC90) values of mint timija essential oils applied by contact toxicity bioassay against T. confusum.	a95% lower and upper confidence limits are shown in parenthesis. bDegree of freedom; SE: standard error. LC values are considered significantly different when 95% CL did not overlap.													
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5702407/	PMC5702407	Insecticidal (fumigant toxicity)			Table 4				Lethal concentrations (LC50 and LC90) values of mint timija essential oils applied by fumigant toxicity bioassay against T. confusum.	a95% lower and upper confidence limits are shown in parenthesis. bDegree of freedom; SE: standard error. LC values are considered significantly different when 95% CL did not overlap.													
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5702920/	PMC5702920	Antinociceptive			Table 3				Effects of formulations on hot plate test in mice.	Each value is presented as the mean ± SEM (n = 5).													
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5702920/	PMC5702920	Antinociceptive			Table 4				Effects of formulations on formalin-induced paw licking in mice.	Each value is presented as the mean ± SEM (n = 5); ∗ indicates p < 0.05 compared with vehicle group (Bonferroni's test).													
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5702920/	PMC5702920	Antinociceptive			Table 5				Effects of formulations on rota-rod test in mice.	Each value is presented as the mean ± SEM (n = 5).													
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5723952/	PMC5723952	antioxidant			Table 4				Total antioxidant capacity of extracts obtained from different aerial parts of Rudbeckia														
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5723952/	PMC5723952	antioxidant			Table 5 				Correlations between total antioxidant capacity and total phenolic content of extracts obtained from different aerial parts of Rudbeckia triloba.														
