"Index","URL","Text","Sentiment"
"10759","http://www.imdb.com/title/tt0312318/usercomments","It's true that you always remember what you were doing at a point when disaster or tragedy strikes. And none more so that September 11, 2001, a date which changed the entire global landscape in its fight against terrorism.No, this documentary didn't set out to be dwelling on the events leading to 9/11. Rather, the filmmakers, brothers Gédéon and Jules Naudet, set out to do a documentary on the trials and tribulations of a rookie New York firefighter. They had gone to the academy and done some shoots of training, and had handpicked their proby (probation firefighter) to join them in an NY firehouse, home to Ladder 1 and Engine 7. But their production was to develop and contain at that time, believed to be the only shot of the first plane slamming into the World Trace Center.I was traveling back with a friend on the train from a night of LAN gaming, and received a call at about 850pm local time from my Dad, who informed me of the above. Few minutes later, he told me there was another, and that the WTC was under attack. By the time I arrived home, the upper floors of the twin towers were ablaze and in smoke, and to my horror, they collapsed, under an hour.The filmmakers had two cameras running that day, one who had followed a team out on a routine call, and which immediately raced to the WTC upon hearing and seeing the plane crash into it. We follow what is possible the only filmed sequence of events in the lobby of WTC1 where the first responders of firefighters, paramedics, and police had to make sense of what happened, and to quickly develop a plan of action. The other camera, held by the other brother, was making his way to WTC to look for his sibling, and along the journey, captured the many expressions of New Yorkers, as well as the sense of chaos in and around Manhatten.Peppered throughout the documentary are numerous interviews with the men from Ladder 1 and Engine 7, which miraculously, did not suffer any casualty. But being survivors also brought about its own set of psychological turmoil, as they struggle to come to terms with the event. Through the events that unfold, we learn of the strong camaraderie amongst these men who risk live and limb each day on their jobs, to save lives.We began with what the documentary was supposed to be, before events of the day totally swung in and became the focus, right up to the rescue phase where hopes of finding survivors under the rubble were kept alive by the men who work round the clock in making sense of the collapsed steel structures. It's not a film that is fabricated, and what you see here cannot be recreated in any other documentary (and heavens, not sound stages for Hollywood blockbusters). It's as close as you can get to that day, witnessing the event up close, from safety.Code 1 DVD contains a separate extra hour of 4 sets of interviews with the men of Ladder 1 and Engine 7.It's true that you always remember what you were doing at a point when disaster or tragedy strikes.","POS"
"2851","http://www.imdb.com/title/tt0116015/usercomments","Japanese indie film with humor and philosophy where the three main characters run literally almost through the entire film, chasing each other due to strange circumstances and comical coincidence. As they are running, we see what is going on in their minds and how they got where they are at the moment. The act of running is a metaphor for these down-on-their luck people's lives. In some way, what they're really chasing for is not what they were originally chasing, but for meaning in their lives and an escape from their personal problems and broken dreams. Running makes them all feel truly alive. The big life-altering running adventure comes to an end when they accidentally get in the middle of something big, violent, and so absurd that it's funny in a clever way. One of my favorite films of all time by genius director Sabu.Japanese indie film with humor and philosophy where the three main characters run literally almost through the entire film, chasing each other due to strange circumstances and comical coincidence.","POS"
"2365","http://www.imdb.com/title/tt0104888/usercomments","Jeff Wincott is not only a Hunk, he can kick butt! This movie has some of the best Martial arts moves I've seen in a very long time. Ok, so maybe Bridgette Nielson isn't the first person I'd hire to play a ruthless politician, she did a GREAT job nontheless! And let's not forget that Wincott has a partner in this movie played by Martial arts expert/stuntwoman Karen Sheperd. So she's not Cynthia Rothrock, Who CARES?! She's just as good, if not BETTER! (just check out her fight scene at the end of the movie, one word: OUCH!!). My suggestion would be to buy this movie as soon as possible, because if you haven't seen it, you're really missing out on some great martial arts action.Jeff Wincott is not only a Hunk, he can kick butt!","POS"
"5289","http://www.imdb.com/title/tt0126604/usercomments","John Waters has made the most effusively buoyant, heartfelt, dark, personal little film I think I've ever seen (well maybe Fast Food Fast Women comes in close second) The directors vision is untainted...the narrative is whimsical, the characters are personal and odd reflections of family and his own inner life ...the tone never forced or stylistically over-arch.There is no pretentious shot design, ennui, or magazine grading....Martha Plimpton is amazing as the sister..Eddie furlong is inspired casting. A grandmother with a talking Mary, tea-bagging, recycled clothing, yesterday's garbage becomes today's art -- and the lesson of the film is that the most important thing we can value is family ... and a humble life.John Waters has made the most effusively buoyant, heartfelt, dark, personal little film I think I've ever seen (well maybe Fast Food Fast Women comes in close second) The directors vision is untainted...the narrative is whimsical, the characters are personal and odd reflections of family and his own inner life ...the tone never forced or stylistically over-arch.<br","POS"
"8776","http://www.imdb.com/title/tt0034778/usercomments","Just to mention one more thing about Gentleman Jim. I agree with all the assessments that make this among Errol Flynn's greatest outings in a career of great outings. I would think this role playing boxer Jim Corbett is more like his real personality than the swashbucklers he was typecast as. Flynn seemed like a party animal from his memoirs and was one guy whose real life was more exciting than his screen life. The extra thing I wanted to point out is notice the great montages, transitions, and still inserts that punctuate the film. Although the director was Raoul Walsh, a frequent collaborator with Flynn, with cinematographer Sid Hickox, the montages were made up by an up and coming editor named Don Siegel. I never knew Siegel went that far back but he's listed right in the credits. He would go on to a great career as action director himself.Just to mention one more thing about Gentleman Jim.","POS"
"2292","http://www.imdb.com/title/tt0033575/usercomments","Just watched this early Bugs Bunny (first time he's named here) and Elmer Fudd cartoon on the ThadBlog as linked from YouTube. This was Chuck Jones' first time directing the wascally wabbit and as a result, Bugs has a different voice provided by Mel Blanc than the Brooklyn/Bronx one we're more familiar with. In fact, according to Thad, he's channeling Jimmy Stewart (his shy boy type personality of that time). Anyway, after Elmer buys his pet, Bugs goes all obnoxious on him by turning the radio real loud, pretending to die after his master repeatedly throws him out of his shower, and saying Turn off those lights! whenever Elmer catches him in his bed. Even with the different voice, Bugs is definitely his mischievous self and I laughed myself blue the whole time! According to Thad, there was an additional scene at the end of Elmer just giving the house to Bugs after the hell he went through but that was probably considered too sad since he suffers a mental breakdown at that point so it's just as well that cut scene is lost. Anyway, I highly recommend Elmer's Pet Rabbit.Just watched this early Bugs Bunny (first time he's named here) and Elmer Fudd cartoon on the ThadBlog as linked from YouTube.","POS"
"10066","http://www.imdb.com/title/tt0115669/usercomments","King of Masks (Bian Lian in China) is a shockingly beautiful and profoundly touching film. Winner of 16 awards from around the world, this film based on a true story centers on Wang Bianlian, a street performer in 1930s China who is growing older but has no heir to pass on his art of face-change opera. He has a unique talent of quickly changing masks in performance, and no one knows how he does it. He has a longing desire to have a grandson, as his art is a family heirloom that can only be passed on to a male heir. We then go to the streets, and see that people are selling their children because they can't afford to take care of them: some are even begging to take their daughters for free, because daughters are not worth much in this society. Wang Bianlian's story goes on from there.The film was so astonishingly good, the acting was amazing, and the issues were so weighty and well-addressed. There is the gender inequality and the depressing fact that in this time and place, no one wants a little girl. Also interesting to note is that the famed opera actor who always plays a woman and is known as the Living Bodhisattva is a man who dresses as a woman, and while he is famous and well-respected, he regards himself as something low, a half woman. As we go further into the film, the face the issues of human slave trade and its demand and thus the lack of a possible solution for it, the brutality and corruption of the military and police, and the helplessness and lack of power any individual can face due to unfortunate events or even good intentions.This is definitely one of the best movies I have ever seen in my life, and Xu Zhu, the actor who plays Wang Bianlian, presents yet another beautiful performance.King of Masks (Bian Lian in China) is a shockingly beautiful and profoundly touching film.","POS"
"2413","http://www.imdb.com/title/tt0829471/usercomments","Love the TV show. Was hooked first time I saw it. Wish I was there acting in with them. It touches reality when you love someone and you are thinking that you want to spend the rest of your life with, then at a turn of events that you meet someone else and that person is more of who you want to be with. You are in a situation were you have to choose one or the other. Someone is going to get hurt, there's no stopping that. Making the decision is hard but, do you want to go on being unhappy when you could have been. Why go on and live a life that you thought that you wanted or thinking you are doing the right thing and you both be unhappy. That other person isn't going to wait a life time waiting, they have a life a well. Making the decision that you really want will be better in the end. Making the best of what you have is a good thing a well. Money, cars, houses, etc....don't make you happy, having the one person that you really want to be with to share it with does.Love the TV show.","POS"
"11681","http://www.imdb.com/title/tt0018016/usercomments","Many of the reviews and comments I have read about this movie say that this is a rather stale film and performance by Clara Bow. Although the story-line was rather typical of Clara's later silents, I still find it somewhat heart-stirring and incredibly fun. Clara plays a happy-go-lucky Hawaiian girl who will stop at nothing to win the man she loves...never mind that this man is married! Clara's lack of modesty was shocking in the day, but I believe it lends to the sweetness and general fun of the movie. Though definitely not a brilliant story-line (quite typical, actually), this movie is a nice showcase of Clara's ability to make the audience laugh.Many of the reviews and comments I have read about this movie say that this is a rather stale film and performance by Clara Bow.","POS"
"6009","http://www.imdb.com/title/tt0066601/usercomments","Mark Frechette stars as Mark, a college radical leftist. Mark is accused of killing a cop during a campus riot, and he flees all the way to the desert. He does so by stealing a small plane at the local airport, and flies it himself. Once out flying over the desert, Mark spots a car from the air. A young woman named Daria steps out, and sees Mark circling in the plane. Mark swoops the plane very low several times, causing Daria to duck or get hit. When he lands, he becomes acquainted with Daria, who is strangely charmed by Mark's aerial highjinks. After engaging in soulful conversation for hours, Mark and Daria get naked, and make love in the sand. But with Mark evading the law, they realize that he needs to keep running. So Mark and Daria's brief tryst is quite poignant, because it doesn't get to develop into a full-blown romance.Zabriski Point was the Eraserhead of the early 70s. Both films have a rambling, vague quality, along with complicated meanings and characters. Frechette was as reckless in person, as his character was in this film. A few years after making Zabriski Point, Frechette robbed a bank in real life. While serving his prison sentence, Mark died an ignoble death. He was killed by a 150 lb. weight, which fell on him when he was weightlifting. The best thing about this movie was the splendid cinematography, and special visual effects. The incredible, slow-motion scenes of debris floating in the air after an explosion, were a stroke of genius. Although not as ground-breaking a film as Easy Rider was, Zabriski Point still resonated with the early 70s counterculture. I recommend it, for those who like avant-guard films which showcase the upheaval, of the youth rebellion during the early 70s.Mark Frechette stars as Mark, a college radical leftist.","POS"
"7155","http://www.imdb.com/title/tt0311289/usercomments","More than just a kids' movie, Holes looks at how past incidents still affect us today, whether we know about them or not. When teenager Stanley Yelnats III (Shia LeBoeuf) gets sent to a prison camp where he is forced to dig all day long, he discovers a number of things about the camp, and his personal connection to it. Through flashbacks, we learn that a number of things are closer than we realize (you'll understand this better when you see the movie). LeBoeuf does a pretty good job, as do the other cast members: Sigourney Weaver, Jon Voight, Tim Blake Nelson, Henry Winkler, Patricia Arquette, and Eartha Kitt. A very interesting movie.More than just a kids' movie, Holes looks at how past incidents still affect us today, whether we know about them or not.","POS"
"6945","http://www.imdb.com/title/tt0043137/usercomments","My favorite movie genre is the western, it's really the only movie genre that is of American origin. And despite Sergio Leone, no one does them quite like Americans.Right at the top of my list of ten favorites westerns is Winchester 73. It was the first pairing and only black and white film of the partnership of director Anthony Mann and actor James Stewart. It was also a landmark film in which Stewart opted for a percentage of the profits instead of a straight salary from Universal. Many such deals followed for players, making them as rich as the moguls who employed them.Anthony Mann up to this point had done mostly B pictures, noir type stuff with no real budgets. Just before Winchester 73 Mann had done a fine western with Robert Taylor, Devil's Doorway, that never gets enough praise. I'm sure James Stewart must have seen it and decided Mann was the person he decided to partner with.In this film Mann also developed a mini stock company the way John Ford was legendary for. Besides Stewart others in the cast like Millard Mitchell, Steve Brodie, Dan Duryea, John McIntire, Jay C. Flippen and Rock Hudson would appear in future Mann films.It's a simple plot, James Stewart is obsessed with finding a man named Dutch Henry Brown and killing him. Why I won't say, but up to this point we had never seen such cold fury out of James Stewart on screen. Anthony Mann reached into Jimmy Stewart's soul and dragged out some demons all of us are afraid we have.The hate is aptly demonstrated in a great moment towards the beginning of the film. After Stewart and sidekick Millard Mitchell are disarmed by Wyatt Earp played by Will Geer because guns aren't carried in Earp's Dodge City. There's a shooting contest for a Winchester rifle in Dodge City and the betting favorite is Dutch Henry Brown, played with menace by Stephen McNally. Stewart, Mitchell and Geer go into the saloon and Stewart and McNally spot each other at the same instant and reach to draw for weapons that aren't there. Look at the closeups of Stewart and McNally, they say more than 10 pages of dialog.Another character Stewart runs into in the film is Waco Johnny Dean played by Dan Duryea who almost steals the film. This may have been Duryea's finest moment on screen. He's a psychopathic outlaw killer who's deadly as a left handed draw even though he sports two six guns. Another person Stewart meets is Shelley Winters who's fiancé is goaded into a showdown by Duryea and killed. Her best scenes are with Duryea who's taken a fancy to her. She plays for time until she can safely get away from him. Guess who she ultimately winds up with?There are some wonderful performances in some small roles, there ain't a sour note in the cast. John McIntire as a shifty Indian trader, Jay C. Flippen as the grizzled army sergeant and Rock Hudson got his first real notice as a young Indian chief. Even John Alexander, best known as 'Theodore Roosevelt' in Arsenic and Old Lace has a brief, but impressive role as the owner of a trading post where both McNally and Stewart stop at different times.Mann and Stewart did eight films together, five of them westerns, and were ready to do a sixth western, Night Passage when they quarreled and Mann walked off the set. The end of a beautiful partnership that produced some quality films.My favorite movie genre is the western, it's really the only movie genre that is of American origin.","POS"
"11074","http://www.imdb.com/title/tt0365686/usercomments","Neither the total disaster the UK critics claimed nor the misunderstood masterpiece its few fanboys insist, Revolver is at the very least an admirable attempt by Guy Ritchie to add a little substance to his conman capers. But then, nothing is more despised than an ambitious film that bites off more than it can chew, especially one using the gangster/con-artist movie framework. As might be expected from Luc Besson's name on the credits as producer, there's a definite element of 'Cinema de look' about it: set in a kind of realistic fantasy world where America and Britain overlap, it looks great, has a couple of superbly edited and conceived action sequences and oozes style, all of which mark it up as a disposable entertainment. But Ritchie clearly wants to do more than simply rehash his own movies for a fast buck, and he's spent a lot of time thinking and reading about life, the universe and everything. If anything its problem is that he's trying to throw in too many influences (a bit of Machiavelli, a dash of Godard, a lot of the Principles of Chess), motifs and techniques, littering the screen with quotes: the film was originally intended to end with three minutes of epigrams over photos of corpses of mob victims, and at times it feels as if he never read a fortune cookie he didn't want to turn into a movie. Rather than a commercial for Kabbalism, it's really more a mixture of the overlapping principles of commerce, chess and confidence trickery that for the most part pulls off the difficult trick of making the theosophy accessible while hiding the film's central (somewhat metaphysical) con.The last third is where most of the problems can be found as Jason Statham takes on the enemy (literally) within with lots of ambitious but not always entirely successful crosscutting within the frame to contrast people's exterior bravado with their inner fear and anger, but it's got a lot going for it all the same. Not worth starting a new religion over, but I'm surprised it didn't get a US distributor. Maybe they found Ray Liotta's intentionally fake tan just too damn scary?Neither the total disaster the UK critics claimed nor the misunderstood masterpiece its few fanboys insist, Revolver is at the very least an admirable attempt by Guy Ritchie to add a little substance to his conman capers.","POS"
"7462","http://www.imdb.com/title/tt0259711/usercomments","Note: These comments are for people who have seen the movie.Vanilla Sky is a brilliant, complex, and thrilling movie that existentially explores exactly what the tag-line says: LoveHateDreamsLifeWorkPlayFriends. Maybe the movie plot can come into focus for confused movie-goers if one looks at it from a different angle.Considering the following:Now, I have not painstakingly gone through the film scene by scene, so I will have to further examine my assertions, (and I welcome your thoughts) but give this a try and see if the movie doesn't fall into place: Where exactly does the debatable 'splice' occur?Now, I'm not talking about the splice as it is explained by the L.E. 'technician', since that sequence itself could be actually interpreted as a rationalization inside of David Aames's mind/dream/coma state, but the true splice between reality and dream.It seems to me that the reality of the car crash, the way that it is filmed (no explosion, for example) is a likely 'splice' point, and that any particular sequence containing an existential/dream/coma/non-reality feel to it -- whether it's shown onscreen before or after the crash -- is actually a part of Aames' personal journey toward self-realization inside of his own mind.In that respect, then, we are left with two questions at the very end(if you know of more, let me know): is Aames actually disfigured, and where does he wake up?If you don't get entirely wrapped up in the exact sequence of details in the plot, or at what particular point his dreams are scattered throughout, this movie becomes a fascinating exploration of a human on a journey to find himself and what that means in today's pop-culture society.Note: These comments are for people who have seen the movie.<br","POS"
"1570","http://www.imdb.com/title/tt0421306/usercomments","OK, here is my personal list of top Nicktoons shows as in today:1. All Grown Up/SpongeBob SquarePants2. My Life as a Teenage Robot3. Invader Zim4. CATSCRATCH/RugratsNotice a word with only capital letters? That means this is the Nick show I'm going to talk about.Catscratch is basically a simple but great animated comedy about three wealthy cats - Mr. Blik, Gordon, and Waffles - who get into weird and REALLY surreal situations, from attempting to join Human Kimberely's slumber party for root beer to saving a planet of slugs from the evil spaceship. This is one Nick show that you will simply have your funny bone tickled sooner or later! The theme song is catchy and memorable. Voice actors - including Wayne Knight from the Seinfield franchise - brings the characters to fresh life with very quirky personalities. The stories are enjoyable (fans' episodes would be King of All Root Beer and Gordon's Lucky Claw). And the humor is all done in some style of Earthworm Jim. So in conclusion, Catscratch is one of the Nicktoons series, like Invader Zim and MLAATR, which becomes very, very popular all over the world in just 3 seasons or less.OK, here is my personal list of top Nicktoons shows as in today:1.","POS"
"788","http://www.imdb.com/title/tt0245407/usercomments","Ok - I admit. I think Kenny Doughty looks amazing in this movie - but beyond his good looks, the movie is carried by a sometimes predictable, but reasonable plot.Starting out, we're introduced to the three lead females of the movie. One a headmistress - very concerned about her image and never married. A police officer - with child and a bad ex to go on about. The third - a power & status hungry doctor with a desire for recognition and three ex's.They are almost the First Wives Club, and indeed there is much verbal bashing of ex's involved as well as some he left the credit card behaviour. Characters set - the movie continues.McDowell's character, the headmistress, arrives late at a funeral - where a young organist, filling in for the regular player (Doughty) catches her eye. What will her two friends say about the ensuing mischief? Will they live happily ever after?A tissue or two recommended if you're the teary type - the end uplifting, but maybe not what you'd expect. All in all a great movie which stands out amongst the current choices of action, special effects and schlock horror.Ok - I admit.","POS"
"11176","http://www.imdb.com/title/tt0098084/usercomments","Ok, first I have to point the fact that when I first saw this flick I was 9 years old. If I had seen this one two weeks ago for the first time, I´d probably have noted that this is just another cheaply-made-cable-TV horror film with some well-made scenes. But when you´re nine you just don´t care about those facts. This scared the hell out of me back then, especially those aforementioned Zelda- scenes (and they still do). Nowadays I´m kind of hooked to this film. I have to see this maybe once in a month, and on every new year´s eve I watch this with a 12-pack of beer & bunch of friends. It´s like an appetizer for a good party! I kinda agree to those people who said that the acting here is pretty unintense. Midkiff and Crosby do look like I wanted Louis and Rachel look like, but one can´t see very much devotion or feelings on the faces of these two. Hughes and Gwynne pretty much save the scenes which the Creeds underact. What I actually want to say about this is the fact that there really is no other film that has any kind of similarity to Pet Sematary, and I don´t mean the zombie stuff here. THE ATMOSPHERE OF THIS FILM IS CERTAINLY A NOVELTY AND ONE OF A KIND. Honestly, how many times you have seen a film which on superficial level looks like a cable-TV one, but leave you with a chill compared to only the best horror-chillers out there? Alright I busted some of the cast´s balls a minute ago, but I have to say that all pieces in that level too hone the overall acting to perfection. But hey tell me if you really know some film which is similar to Pet Sematary! I really would love to know...And I don´t mean night of the living dead here...this one is way beyond compare in intelligence compared to that stuff.Ok, first I have to point the fact that when I first saw this flick I was 9 years old.","POS"
"5248","http://www.imdb.com/title/tt0213790/usercomments","Okay, like many other such films, spawned out of a SNL skit. But Tim Meadows does a fairly fantastic job of making a 3 minute one-dimensional character into a moderately viable comedic movie character. He drops amusingly consistently-threated one-liners with fair frequency, Billy Dee Williams is in it though his Lando days are long gone, and the entire thing is shot pretty well. True, it's not great art, but if you went into Wayne's World looking for the Gone With The Wind, you did something wrong. Enjoyable for what it is.......Okay, like many other such films, spawned out of a SNL skit.","POS"
"4912","http://www.imdb.com/title/tt0042832/usercomments","One of America's most brilliant film directors was without question Elia Kazan. His directorial genius was not particularly suited to taut thrillers, since Kazan needed more room to breathe and to be slower and more subtle. However, 'Panic in the Streets' is a first-rate social thriller and is if anything more relevant to today than it was to 1950 when it was released. The themes of illegal immigrants, people-smuggling, imminent plagues, rapid transmission around the world of diseases (a worried Richard Widmark says: 'I could be in any American city in ten hours and in Africa tomorrow.'), ethnic isolation and ghettoism are today's concerns more than ever. This film features a spectacular film debut by Jack Palance, and a wonderful performance by Barbara Bel Geddes, two casting strokes of genius. Richard Widmark is allowed not to be a psychopath for once, and is a deeply caring, warmly loving, intense hero of the people. He leads basically a one-man campaign to stop an epidemic of pneumonic plague in New Orleans, struggling to convince sluggish politicians and complacent policemen that there is a problem. There is a race against time to find the small-time crooks who have contracted the plague from a dead illegal immigrant within 48 hours, before the whole city, and as they are always reminding us, the whole country, are endangered with the worst thing since the 1919 flu. One amazing scene where Jack Palance, who is infected, is prevented from climbing aboard a ship by a rat-barrier on the rope is ironic in the extreme, reminding us in the most gruesome terms that humans can be the worst carriers and vermin of all. The highly dramatic chase scenes in what they call 'the coffee factory' at the wharfs rivals the most inventive climax scenes of Hitchcock, and with just as spectacular a setting. Many non-professionals appear in the film, which has the gritty realism of, well, something called reality. Kazan really takes the cameras into places where even people rarely went, and where even rats would have thought twice. This film was a major feat of social realism. If it lacks the electricity of the most highly charged thrillers, it is because Kazan took it so seriously that he could not hype it up, for after all, the threat of plague is serious enough to scare anybody without the need for extra guns and molls. The only unfortunate thing about the film is the title, which gives a false suggestion of superficiality. But Kazan was anything but superficial. He clearly considered this project a public duty, to alert us to genuine possibilities. If only those possibilities had diminished today, but alas, they are getting worse every day. One day, after a worldwide plague, this film may be shown to a few survivors as an example of how an outbreak was contained on film, but its lessons were forgotten.One of America's most brilliant film directors was without question Elia Kazan.","POS"
"12183","http://www.imdb.com/title/tt0040525/usercomments","One reviewer notes that it does not seem to matter what Welles actually says or does, he moves you. I concur. He was and remains a unique force in film. More than a triple threat who could act, write and direct, he had a genius uniquely suited to film. One can consider whether in an earlier age he would have been a painter. This film certainly reinforces that impression. A musician, a theatre actor, an heir to Shakespeare? hard to tell but I am very grateful that his time cam with film and he have him captured on film. I like the accent. I like the face, the size, the style, the mind and the games. I love all of his movies and wish there were more. I particularly love how other actors interacted with him on film. Many were never better or at least somehow different with him because he was o firmly there. Even towards the end when his beauty was ruined, perhaps by his own intent, he was impossible to ignore and he made every scene he was in. Rita was a gorgeous blonde -- a Lana Turner look alike but perhaps even lovelier and even then the eye goes to Welles and one wishes for another minute, another film, another hour in his company. That is why we all wish we could come upon the lost scraps cut from his films because we know, we all know, that there is not part of him not worthy of our time. Watch it and be grateful for the chance.One reviewer notes that it does not seem to matter what Welles actually says or does, he moves you.","POS"
"6761","http://www.imdb.com/title/tt0043132/usercomments","Otto Preminger's Dana Andrews cycle of films noirs are among the (largely) unsung jewels of the genre. Because they lack paranoia, misogyny or hysteria, they may have seemed out of place at the time, but the clear-eyed imagery, the complex play with identity, masculinity and representation, the subversion of traditional psychological tenets, the austere, geometrical style all seem startlingly modern today, and very similar to Melville. The lucid ironies of this film are so loaded, brutal and ironic that the 'happy' ending is one of the cruellest in Hollywood history. Brilliant on the level of entertaining thriller as well, tense, and packed with double-edged dialogue.Otto Preminger's Dana Andrews cycle of films noirs are among the (largely) unsung jewels of the genre.","POS"
"4478","http://www.imdb.com/title/tt0037514/usercomments","Overall this is a delightful, light-hearted, romantic, musical comedy. I suppose a small case could be made for the movie being to long. But I'm not sure what you would cut out. The singing that Kelly and Sinatra do? No. The fabulous dancing that Kelly does? No. The time the movie takes to develop the story line and develop the relationships of the characters? No (that seems to be a common complaint many times that more recent movies don't develop the characters).Some comment that Iturbi didn't bring much to the movie but this gives us a chance to see and hear a great talent from the 1040s. So what if he wasn't an actor? He was an important part of the movie as the basic plot was to get Grayson an audition with him. Originally Katherine Grayson wanted to be an opera star. Louis B. Mayer brought her to MGM for a screen test that included an aria. During her audition in the movie there is a shot of the MGM brass nodding and smiling. You can just imagine it was like that when she had made her real screen test years before.This movie is so full of life it is hard to hit all of the highlights. Great use was made of color and lighting throughout the movie. You can see why Frank Sinatra became the star he did. A nice counter-point in the movie is how Sinatra (a ladies man even then) played the role of wanting to just find a date while on leave. You'll feel good after seeing this movie. 7/10Overall this is a delightful, light-hearted, romantic, musical comedy.","POS"
"5437","http://www.imdb.com/title/tt0031398/usercomments","Pandro S. Berman was In Charge of Production but that made him the so-called Line Producer. But who produced this epic, filmed not in Arizona but in California's Mohave Desert where scavengers have made off with all of the remnants of the gold temple, the Thuggee huts, the British outpost at Muri, the village of Tantrapur, etc. The minor technical faults can and must be forgiven. What's unforgivable is the lack of an Oscar for best music, although maybe the Academy didn't offer such at the time. A single theme was played in various tempos including waltz, march and sweet, mood-setting. Brilliant! One of the curious aspects of the production was the widow Kipling's demands. An actor playing Kipling appears briefly before and after the battle scenes. In the initial release his scenes were cut, per Mrs. Kipling's demands. Later they were included and lent a connection of Kipling's immortal poem to Ben Hecht's screenplay. Interestingly, this very typically and pro-British story was by a great screenwriter who himself hated the British.Pandro S. Berman was In Charge of Production but that made him the so-called Line Producer.","POS"
"4684","http://www.imdb.com/title/tt0292501/usercomments","Petter Mattei's Love in the Time of Money is a visually stunning film to watch. Mr. Mattei offers us a vivid portrait about human relations. This is a movie that seems to be telling us what money, power and success do to people in the different situations we encounter. This being a variation on the Arthur Schnitzler's play about the same theme, the director transfers the action to the present time New York where all these different characters meet and connect. Each one is connected in one way, or another to the next person, but no one seems to know the previous point of contact. Stylishly, the film has a sophisticated luxurious look. We are taken to see how these people live and the world they live in their own habitat.The only thing one gets out of all these souls in the picture is the different stages of loneliness each one inhabits. A big city is not exactly the best place in which human relations find sincere fulfillment, as one discerns is the case with most of the people we encounter.The acting is good under Mr. Mattei's direction. Steve Buscemi, Rosario Dawson, Carol Kane, Michael Imperioli, Adrian Grenier, and the rest of the talented cast, make these characters come alive.We wish Mr. Mattei good luck and await anxiously for his next work.Petter Mattei's Love in the Time of Money is a visually stunning film to watch.","POS"
"5542","http://www.imdb.com/title/tt0038129/usercomments","Probably the best picture Producers Releasing Corp ever made, this little horror piece rivets the attention from first to last. Director Frank Wisbar obviously knows a good story when he writes one and what's more important he knows how to realize its full shock potential on the screen. Not only is the plot involving and the characters fascinatingly drawn, but the setting is absolutely out of this world! Just about all the action takes place either at night or in the middle of a clinging, pervasive fog. This chilling atmosphere is augmented by Wisbar's inventive direction and the wholly convincing performances he has drawn from all his players. The lovely Rosemary La Planche makes an ideal heroine, beautiful, spirited yet vulnerable. Robert Barrat delivers his usual no-nonsense, straight-down-the-line portrait of the local bigwig, though it's hard to believe that the personable, good-looking guy who plays his son is none other than the later dullsville writer/director Blake Edwards.Probably the best picture Producers Releasing Corp ever made, this little horror piece rivets the attention from first to last.","POS"
"12146","http://www.imdb.com/title/tt0081494/usercomments","Return to the 36th Chamber is one of those classic Kung-Fu movies which Shaw produces back in the 70s and 80s, whose genre is equivalent to the spaghetti westerns of Hollywood, and the protagonist Gordon Liu, the counterpart to the western's Clint Eastwood. Digitally remastered and a new print made for the Fantastic Film Fest, this is Presented in Shaw Scope, just like the good old days.This film is a simple story of good versus evil, told in 3 acts, which more or less sums up the narrative of martial arts films in that era.Act One sets up the premise. Workers in a dye-mill of a small village are unhappy with their lot, having their wages cut by 20% by incoming manchu gangsters. They can't do much about their exploitation because none of them are martial arts skilled to take on the gangsters, and their boss. At first they had a minor success in getting Liu to impersonate a highly skilled Shaolin monk (one of the best comedy sequences), but their rouse got exposed when they pushed the limit of credibility by impersonating one too many times.Act Two shows the protagonist wanting to get back at the mob. However, without real martial arts, he embarks on a journey to Shaolin Temple, to try and infiltrate and learn martial arts on the sly. After some slapstick moments, he finally gets accepted by the abbot (whom he impersonated!) but is disappointed at the teaching methods - kinda like Mr Miyagi's style in Karate Kid, but instead of painting fences, he gets to erect scaffoldings all around the temple. Nothing can keep a good man down, and he unwittingly builds strength, endurance and learns kung-fu the unorthodox way.Act Three is where the fight fest begins. With cheesy sound effects, each obvious non-contact on film is given the maximum impact treatment. But it is rather refreshing watching the fight scenes here, with its wide angled shots to highlight clarity and detail between the sparring partners, and the use of slow-motion only to showcase stunts in different angles. You may find the speed of fights a tad too slow, with some pause in between moves, but with Yuen Wo Ping and his style being used ad-nausem in Hollywood flicks, they sure don't make fight scenes like they used to! Return to the 36th chamber gets a repeat screening on Monday, so, if you're game for a nostalgic trip down memory lane, what are you waiting for?Return to the 36th Chamber is one of those classic Kung-Fu movies which Shaw produces back in the 70s and 80s, whose genre is equivalent to the spaghetti westerns of Hollywood, and the protagonist Gordon Liu, the counterpart to the western's Clint Eastwood.","POS"
"4046","http://www.imdb.com/title/tt0239234/usercomments","Rohmer returns to his historical dramas in the real story of Grace Elliot, an Englishwoman who stayed in France during the apex of the French Revolution. One always suspected that Rohmer was a conservative, but who knew he was such a red-blooded reactionary. If you can put aside Rohmer's unabashed defense of the monarchy (and that is not an easy thing to do, given that, for instance, the French lower classes are portrayed here as hideous louts), this is actually an elegant, intelligent and polished movie. Lacking the money for a big cinematic recreation of 18th century France, Rohmer has instead the actors play against obvious painted cardboards. It is a blatantly artificial conceit, but it somehow works. And newcomer Lucy Russell succeeds in making sympathetic a character that shouldn't be.Rohmer returns to his historical dramas in the real story of Grace Elliot, an Englishwoman who stayed in France during the apex of the French Revolution.","POS"
